forward_bids,deviations,hydrogen_productions,up,dw,missing_productions,objectives,missing_production
-4.630482895062637,7.914796620552833,7.914796620552833,0.0,0.0,0.0,133.57411677009796,0.0
-7.351553619885747,11.22410263949359,10.0,0.0,1.2241026394935908,0.0,164.50000000000003,0.0
-5.378192717944159,8.711526051277492,8.711526051277492,0.0,0.0,0.0,155.51850163073684,0.0
-6.450477100745087,10.568124159568615,10.0,0.0,0.5681241595686153,0.0,193.64705882352936,0.0
-7.734381729854216,11.41085231808951,10.0,0.0,1.4108523180895105,0.0,207.50735294117646,0.0
-3.8816109556349003,8.734552132105488,8.734552132105488,0.0,0.0,0.0,226.05885331044936,0.0
-3.8537059175445334,8.804686309701395,8.804686309701395,0.0,0.0,0.0,227.80248499861517,0.0
-2.3641865583354917,9.472029695590393,10.0,0.5279703044096067,0.0,0.0,279.91231480116335,0.0
-5.7888787573790355,12.161427776986878,10.0,0.0,2.161427776986878,0.0,233.82506179097155,0.0
-6.0874868529679445,11.381604500026768,10.0,0.0,1.3816045000267678,0.0,184.47236180632217,0.0
-6.03002155466255,10.392766652701766,10.0,0.0,0.39276665270176636,0.0,177.14241894116526,0.0
-9.492067195940264,14.246969156724576,10.0,0.0,4.246969156724576,0.0,167.71697272234235,0.0
-4.273859014642235,10.205231563661844,10.0,0.0,0.2052315636618438,0.0,223.09324569570518,0.0
-2.0405039313911413,8.413052950998985,10.0,1.5869470490010151,0.0,0.0,235.81274509803922,0.0
-0.9076188194398149,8.260559995910404,10.0,1.7394400040895963,0.0,0.0,270.97352941176473,0.0
-3.0805807007400627,10.139404230151829,10.0,0.0,0.139404230151829,0.0,260.0456032503945,0.0
-4.280712928883706,10.849340379864099,10.0,0.0,0.849340379864099,0.0,234.6076995651577,0.0
-2.4877291201804876,10.575964414298134,10.0,0.0,0.5759644142981344,0.0,287.4970588235294,0.0
-2.5038099464214874,11.621457005245016,10.0,0.0,1.6214570052450163,0.0,316.99852138320466,0.0
-7.997785906965632,17.066413357946026,10.0,0.0,7.0664133579460255,0.0,303.6966768968078,0.0
-10.0,19.509803921568626,10.0,0.0,9.509803921568626,0.0,297.6294117647059,0.0
-4.56069459004784,13.874420080243919,10.0,0.0,3.874420080243919,0.0,321.9971858593787,0.0
-2.6720720010078303,12.083836706890182,10.0,0.0,2.0838367068901817,0.0,325.5682239345805,0.0
-1.747147269613171,11.600088446083758,10.0,0.0,1.6000884460837579,0.0,337.93660687780886,0.0
0.1876514677536658,9.665289708716921,10.0,0.33471029128307883,0.0,0.0,348.9323529411764,0.0
-1.9857196504728165,11.74062161125713,10.0,0.0,1.7406216112571293,0.0,349.2867647058824,0.0
-1.7775467951022819,11.385389932357183,10.0,0.0,1.3853899323571834,0.0,347.356862745098,0.0
-3.0005616635481402,12.167228330214806,10.0,0.0,2.1672283302148063,0.0,346.8666666666667,0.0
-4.313812900043434,13.431459958866963,10.0,0.0,3.431459958866963,0.0,350.7647058823529,0.0
-0.992406519645451,10.208092794155256,10.0,0.0,0.20809279415525594,0.0,348.2274509803922,0.0
0.20298820874953094,9.649952967721056,10.0,0.35004703227894396,0.0,0.0,349.58382352941175,0.0
0.3953095937881237,9.016455112094228,10.0,0.9835448879057722,0.0,0.0,336.17647058823525,0.0
-1.9073885523923053,11.172094434745247,10.0,0.0,1.1720944347452473,0.0,319.8396133427172,0.0
-2.843685306595801,12.353489228164428,10.0,0.0,2.3534892281644275,0.0,317.60741317543324,0.0
-2.1151550677517488,11.968096244222336,10.0,0.0,1.9680962442223358,0.0,339.6332481769446,0.0
-1.5062464601731707,11.50624646017317,10.0,0.0,1.5062464601731698,0.0,349.43938101770556,0.0
-1.4349610667566672,11.287902243227254,10.0,0.0,1.2879022432272542,0.0,344.83390585203813,0.0
-3.7343601351713254,13.29318366458309,10.0,0.0,3.29318366458309,0.0,331.05803051263536,0.0
-1.6077338033779789,9.843027921025037,10.0,0.15697207897496313,0.0,0.0,297.9823529411765,0.0
-0.8931075000703625,8.736244754972322,10.0,1.2637552450276779,0.0,0.0,283.77843137254894,0.0
-2.982362590558945,12.198048865068749,10.0,0.0,2.198048865068749,0.0,313.57657418638917,0.0
-2.8709915598725217,12.870991559872522,10.0,0.0,2.8709915598725217,0.0,332.7643565488541,0.0
-2.9685128100290186,12.919493202185883,10.0,0.0,2.9194932021858833,0.0,328.1157732320148,0.0
-9.20404978784393,18.909932140785106,10.0,0.0,8.909932140785106,0.0,284.58266574651645,0.0
-9.361690874423697,19.312671266580562,10.0,0.0,9.312671266580562,0.0,270.5492413170526,0.0
-4.319529011094422,14.319529011094422,10.0,0.0,4.319529011094422,0.0,289.49641520946375,0.0
-1.7550981979097866,11.755098197909787,10.0,0.0,1.7550981979097866,0.0,328.3763782561343,0.0
-1.0308121075748264,11.030812107574826,10.0,0.0,1.0308121075748264,0.0,338.85714562842094,0.0
0.6794677535254436,9.320532246474556,10.0,0.6794677535254436,0.0,0.0,352.0,0.0
-1.7845952670962184,11.784595267096218,10.0,0.0,1.7845952670962184,0.0,338.02661905863664,0.0
-1.7632642869019985,11.763264286901999,10.0,0.0,1.7632642869019985,0.0,352.0,0.0
-2.5324347894306003,12.385375965901186,10.0,0.0,2.3853759659011864,0.0,350.11176470588236,0.0
-6.120229267122677,15.973170443593265,10.0,0.0,5.973170443593265,0.0,351.26911764705886,0.0
-0.961279703386646,10.716181664170959,10.0,0.0,0.7161816641709589,0.0,349.59558823529414,0.0
-2.765812045220348,12.618753221690934,10.0,0.0,2.618753221690934,0.0,349.29852941176466,0.0
0.8553639045951993,9.095616487561665,10.0,0.9043835124383346,0.0,0.0,350.84803921568636,0.0
-0.6031734983266457,10.603173498326646,10.0,0.0,0.6031734983266457,0.0,352.0,0.0
-1.6000028165922568,11.550983208749122,10.0,0.0,1.5509832087491215,0.0,350.4892156862746,0.0
-1.5922986901527967,11.592298690152797,10.0,0.0,1.5922986901527967,0.0,352.0,0.0
-0.29888973656047213,10.298889736560472,10.0,0.0,0.29888973656047213,0.0,352.0,0.0
-1.2301155096567786,10.592860607695995,10.0,0.0,0.5928606076959948,0.0,329.00147617810575,0.0
-2.8073484331953615,10.993622942999282,10.0,0.0,0.9936229429992824,0.0,286.28910385638596,0.0
-2.6237438766965147,9.241390935520045,10.0,0.7586090644799555,0.0,0.0,239.09705882352944,0.0
-5.998640281987473,10.31236577218355,10.0,0.0,0.31236577218355066,0.0,158.47706481575548,0.0
-5.105884205707204,8.880394009628771,10.0,1.1196059903712285,0.0,0.0,138.27892156862742,0.0
-5.029988652318292,9.34371414251437,9.34371414251437,0.0,0.0,0.0,152.79883509884243,0.0
4.973790829608397,0.12424838607787692,0.0,0.0,0.12424838607787692,0.0,183.4274509803921,0.0
4.649004633736092,-0.1882203200106014,0.0,0.1882203200106014,0.0,0.0,156.52758949088232,0.0
-10.0,13.676470588235293,10.0,0.0,3.6764705882352935,0.0,137.9485294117647,0.0
-5.630696624287715,8.473833879189675,10.0,1.5261661208103252,0.0,0.0,110.52422737585005,0.0
-6.623658992751886,9.907972718242082,10.0,0.09202728175791819,0.0,0.0,129.16430363065072,0.0
-6.750899321744503,9.348938537430776,10.0,0.6510614625692241,0.0,0.0,106.1631352196388,0.0
-5.259272713965382,8.886723694357539,8.886723694357539,0.0,0.0,0.0,150.66929626983267,0.0
-4.4681301678324195,10.056365461950065,10.0,0.0,0.05636546195006531,0.0,204.5588235294117,0.0
-6.973199170702973,11.973199170702973,10.0,0.0,1.9731991707029728,0.0,193.15,0.0
-5.3116470424271105,9.919490179682011,10.0,0.08050982031798881,0.0,0.0,181.57396897976452,0.0
-6.037940203138618,11.479116673726853,10.0,0.0,1.4791166737268533,0.0,209.4,0.0
-1.8592286916031089,8.378836534740364,10.0,1.6211634652596363,0.0,0.0,244.6299019607843,0.0
-1.6952924185557716,8.50901790875185,10.0,1.4909820912481493,0.0,0.0,255.9656862745098,0.0
-2.6191123505423493,10.560288821130584,10.0,0.0,0.5602888211305839,0.0,286.4283120912713,0.0
-3.8351654826718757,11.727322345416972,10.0,0.0,1.7273223454169724,0.0,278.40077180985105,0.0
-4.936911435011849,11.946715356580476,10.0,0.0,1.9467153565804765,0.0,247.5035713035185,0.0
-5.216554518947486,11.294985891496506,10.0,0.0,1.2949858914965056,0.0,224.80024455280903,0.0
-3.561196210925864,9.394529544259198,10.0,0.6054704557408019,0.0,0.0,225.87500000000003,0.0
-3.047865549323557,10.49884594148042,10.0,0.0,0.49884594148042005,0.0,271.9989077705338,0.0
-2.9789400024052712,10.037763531817037,10.0,0.0,0.03776353181703662,0.0,262.0294117647059,0.0
-2.591263017601885,9.061851252896002,10.0,0.9381487471039982,0.0,0.0,245.97647058823526,0.0
-3.1052793296332553,9.183710702182275,10.0,0.8162892978177254,0.0,0.0,231.99999999999994,0.0
-5.035764393455221,10.133803609141495,10.0,0.0,0.13380360914149492,0.0,199.59803921568627,0.0
-4.119433992890616,10.29590458112591,10.0,0.0,0.2959045811259102,0.0,231.44411764705885,0.0
-4.758235442869543,11.326862893849935,10.0,0.0,1.3268628938499347,0.0,242.95098039215685,0.0
-10.0,14.264705882352942,10.0,0.0,4.264705882352942,0.0,170.5352941176471,0.0
-10.0,12.401960784313726,10.0,0.0,2.401960784313726,0.0,113.11764705882351,0.0
-7.404975424770621,8.875563660064739,10.0,1.1244363399352615,0.0,0.0,84.60294117647058,0.0
-7.050858004038373,7.688112905999157,10.0,2.311887094000843,0.0,0.0,61.09950980392155,0.0
-6.538667768076333,7.813177571997901,10.0,2.186822428002099,0.0,0.0,81.85882352941172,0.0
-7.516885318778254,9.820806887405704,10.0,0.17919311259429627,0.0,0.0,116.42303921568625,0.0
-7.405186129463637,10.640480247110695,10.0,0.0,0.6404802471106947,0.0,136.87797587732314,0.0
-7.642730493853616,9.554495199735968,10.0,0.4455048002640325,0.0,0.0,104.17647058823523,0.0
-8.293636468817642,9.862263919798034,10.0,0.13773608020196626,0.0,0.0,95.43333333333332,0.0
-8.367015428871042,11.112113468086728,10.0,0.0,1.1121134680867275,0.0,136.69223556879746,0.0
-7.683230828495271,10.575387691240369,10.0,0.0,0.575387691240369,0.0,146.721142076058,0.0
-6.3964394917402965,9.337615962328531,10.0,0.6623840376714689,0.0,0.0,149.05882352941177,0.0
-4.261999405506151,6.712979797663013,10.0,3.287020202336987,0.0,0.0,94.12549019607845,0.0
3.492600428078574,-1.3357376829805347,0.0,1.3357376829805347,0.0,0.0,90.73921568627452,0.0
3.094127135429489,-0.5941271354294888,0.0,0.5941271354294888,0.0,0.0,112.225,0.0
1.8113309038835665,0.4435710569007463,0.4435710569007463,0.0,0.0,0.0,97.59453791267649,0.0
-8.322503410697555,11.214660273442654,10.0,0.0,1.2146602734426537,0.0,1.8953661371360795,0.0
-7.170791561990918,10.945301365912487,10.0,0.0,0.9453013659124867,0.0,52.30154261764163,0.0
-6.237040557706947,9.815471930255967,9.815471930255967,0.0,0.0,0.0,63.839860358964415,0.0
-6.781408789414547,9.57552643647337,9.57552643647337,0.0,0.0,0.0,32.57327591914947,0.0
-6.046293682228987,9.624725054778008,9.624725054778008,0.0,0.0,0.0,72.39062228917669,0.0
-3.0509137595675018,6.727384347802795,6.727384347802795,0.0,0.0,0.0,100.00095606365161,0.0
1.963541377637496,2.105086073342896,2.105086073342896,0.0,0.0,0.0,161.28026694877477,0.0
7.3997668524094316,-2.5468256759388437,0.0,2.5468256759388437,0.0,0.0,223.47794117647055,0.0
5.742643180412227,0.7279450548818911,0.7279450548818911,0.0,0.0,0.0,293.91995532070183,0.0
9.227437708835632,-0.40390829707092557,0.0,0.40390829707092557,0.0,0.0,399.3529411764706,0.0
7.516184744472764,1.2583250594488034,1.2583250594488034,0.0,0.0,0.0,339.829426245267,0.0
-3.4224097566962417,11.412605835127614,10.0,0.0,1.4126058351276143,0.0,272.29346260304874,0.0
-0.7875256530686361,10.493408006009812,10.0,0.0,0.49340800600981183,0.0,336.7438449464927,0.0
-0.20700758006321074,10.108968364376937,10.0,0.0,0.10896836437693658,0.0,348.4614060398744,0.0
-2.5102760732755964,12.26517803405991,10.0,0.0,2.2651780340599093,0.0,338.4581444437916,0.0
-1.538465915172802,11.097289444584566,10.0,0.0,1.0972894445845665,0.0,347.59705882352944,0.0
-3.1998020272895538,12.513527517485633,10.0,0.0,2.513527517485633,0.0,350.95000000000005,0.0
-4.2902860496883894,14.143227226158977,10.0,0.0,4.143227226158977,0.0,351.9794117647059,0.0
-0.8604290121725331,10.860429012172533,10.0,0.0,0.8604290121725331,0.0,352.0,0.0
-0.045621753407219856,10.04562175340722,10.0,0.0,0.045621753407219856,0.0,352.0,0.0
1.285917590669884,8.714082409330116,10.0,1.285917590669884,0.0,0.0,352.0,0.0
-0.3417677419083418,10.341767741908342,10.0,0.0,0.3417677419083418,0.0,350.400526967869,0.0
-3.3057491232735297,13.305749123273529,10.0,0.0,3.3057491232735288,0.0,336.0993467170543,0.0
-1.7080284786362263,11.609989262949952,10.0,0.0,1.6099892629499521,0.0,343.1724514917911,0.0
-0.7929194397230788,10.351742969134843,10.0,0.0,0.35174296913484326,0.0,339.2720588235294,0.0
-1.9083671405731684,11.026014199396698,10.0,0.0,1.0260141993966982,0.0,323.94117647058823,0.0
-1.4718490528183654,10.295378464583072,0.0,0.0,10.295378464583072,0.0,334.7647058823529,0.0
-4.011670092619812,12.639121073011971,0.0,0.0,12.639121073011971,0.0,326.98039215686276,0.0
-2.131288255780789,9.680307863623927,0.0,0.0,9.680307863623927,0.0,287.69313725490196,0.0
-1.9177608600710396,8.535407918894569,8.535407918894569,0.0,0.0,0.0,227.74404453979574,0.0
3.5572451425562424,0.5604019162672866,0.0,0.0,0.5604019162672866,0.0,158.28235294117644,0.0
3.9278895937413147,-2.3102425349177858,0.0,2.3102425349177858,0.0,0.0,65.46617647058821,0.0
4.0464572311978415,-2.722927819433136,0.0,2.722927819433136,0.0,0.0,54.727941176470566,0.0
-10.0,12.549019607843137,10.0,0.0,2.549019607843137,0.0,103.36078431372549,0.0
-7.049627033897892,12.196685857427303,10.0,0.0,2.196685857427303,0.0,211.7985294117647,0.0
-3.482775383371445,12.110226363763603,10.0,0.0,2.110226363763603,0.0,313.9803921568628,0.0
-1.17406146095486,10.242688911935252,10.0,0.0,0.242688911935252,0.0,328.0637254901961,0.0
0.03731405341746452,9.619548691680576,10.0,0.3804513083194241,0.0,0.0,342.93066772101594,0.0
-2.122944282333857,11.975885458804445,10.0,0.0,1.975885458804445,0.0,348.80441176470583,0.0
-1.5880002892119744,11.4899610735257,10.0,0.0,1.4899610735257003,0.0,350.4362745098039,0.0
-2.9479606159201284,12.849921400233853,10.0,0.0,2.8499214002338533,0.0,350.4088235294118,0.0
-4.583771460682567,14.436712637153153,10.0,0.0,4.436712637153153,0.0,351.05147058823525,0.0
-0.6980313354025061,10.599992119716232,10.0,0.0,0.5999921197162319,0.0,351.62450980392157,0.0
-0.8291702653614568,10.731131049675183,10.0,0.0,0.7311310496751826,0.0,351.98823529411766,0.0
0.15901967554632535,9.7429411087674,10.0,0.2570588912325995,0.0,0.0,344.0423057490776,0.0
-1.4040143722518792,11.305975156565605,10.0,0.0,1.305975156565605,0.0,350.13039215686274,0.0
-2.1716757888783667,12.073636573192093,10.0,0.0,2.0736365731920934,0.0,350.2852941176471,0.0
-1.8085227969979725,11.7104835813117,10.0,0.0,1.7104835813116992,0.0,349.6490196078432,0.0
-1.2408282751807196,10.848671412435621,10.0,0.0,0.8486714124356212,0.0,348.54901960784315,0.0
-1.0490776821106813,10.803979642894994,10.0,0.0,0.8039796428949941,0.0,347.6004901960784,0.0
-2.55647374788183,12.409414924352417,10.0,0.0,2.4094149243524168,0.0,349.1323529411764,0.0
-0.8314911254981059,10.733451909811832,10.0,0.0,0.7334519098118317,0.0,350.6529411764706,0.0
-1.3725015374092315,11.274462321722957,10.0,0.0,1.2744623217229574,0.0,350.2921568627451,0.0
-0.7314837198362554,10.633444504149981,10.0,0.0,0.6334445041499812,0.0,350.0019607843138,0.0
-6.969283302399996,16.871244086713723,10.0,0.0,6.871244086713723,0.0,349.5411764705883,0.0
-2.8706844326602834,12.77264521697401,10.0,0.0,2.7726452169740092,0.0,349.1686274509804,0.0
-10.0,19.901960784313726,10.0,0.0,9.901960784313726,0.0,348.8607843137255,0.0
7.867832139349993,1.9851090371205942,0.0,0.0,1.9851090371205942,0.0,348.30147058823525,0.0
-5.269245353399937,14.190813980850917,10.0,0.0,4.190813980850917,0.0,319.6686274509804,0.0
-2.613020030304863,10.750274932265647,10.0,0.0,0.750274932265647,0.0,287.8098039215686,0.0
-3.939060389387574,11.439060389387574,10.0,0.0,1.4390603893875742,0.0,276.775,0.0
-6.267192348968026,10.727976662693516,0.0,0.0,10.727976662693516,0.0,169.28676470588238,0.0
-6.937127290720874,9.486146898564012,10.0,0.5138531014359877,0.0,0.0,104.8021720770139,0.0
-7.914444486563262,11.394836643426007,10.0,0.0,1.3948366434260073,0.0,141.54705882352943,0.0
-9.031969576830733,13.1986362434974,10.0,0.0,3.1986362434974005,0.0,170.11666666666667,0.0
-8.403464814759506,10.707386383386956,10.0,0.0,0.7073863833869556,0.0,120.34803921568623,0.0
-7.765517556881985,9.775321478450612,10.0,0.2246785215493876,0.0,0.0,112.61372549019606,0.0
-6.864432369252406,10.099726486899465,10.0,0.0,0.09972648689946517,0.0,149.87058823529412,0.0
-5.525943030613282,9.30045283453485,10.0,0.69954716546515,0.0,0.0,162.86960784313723,0.0
-6.7858698460272775,9.727046316615512,10.0,0.2729536833844879,0.0,0.0,131.61268274456222,0.0
-7.906905735112513,10.112788088053689,10.0,0.0,0.1127880880536889,0.0,101.88676470588229,0.0
-9.153511627607159,9.83978613741108,10.0,0.16021386258892,0.0,0.0,32.78177826258491,0.0
-7.392180898820238,8.666690702741807,0.0,0.0,8.666690702741807,0.0,47.83235294117645,0.0
-9.136590710480316,10.754237769303845,10.0,0.0,0.7542377693038453,0.0,16.12874796957625,0.0
-9.399798859514306,11.654700820298618,10.0,0.0,1.6547008202986184,0.0,38.07459565759193,0.0
-6.859418776621218,9.996673678582003,9.996673678582003,0.0,0.0,0.0,109.26527135699408,0.0
-3.8270672722973718,9.366282958571881,10.0,0.6337170414281186,0.0,0.0,198.37058823529412,0.0
-2.8861502128701018,10.386150212870103,10.0,0.0,0.38615021287010265,0.0,258.2360330628821,0.0
4.139020395946571,1.9884305844455863,1.9884305844455863,0.0,0.0,0.0,237.99559444395598,0.0
-6.209624313128945,13.660604705285808,10.0,0.0,3.6606047052858077,0.0,258.70747715504694,0.0
-7.0064682370750795,15.38882117825155,10.0,0.0,5.3888211782515505,0.0,284.9858308180085,0.0
-8.943371138931356,17.766900550696064,10.0,0.0,7.766900550696064,0.0,297.41586537319796,0.0
-4.605070914877924,13.42860032664263,10.0,0.0,3.4286003266426306,0.0,304.5844343600312,0.0
-2.260599162695529,10.593932496028863,10.0,0.0,0.593932496028863,0.0,300.66032613830333,0.0
-3.3649269414047343,9.982574000228263,10.0,0.017425999771736755,0.0,0.0,252.35588235294117,0.0
-2.1854814719194273,9.09724617780178,10.0,0.9027538221982194,0.0,0.0,269.6058823529412,0.0
-4.707582624158034,10.540915957491368,10.0,0.0,0.540915957491368,0.0,241.91666666666669,0.0
-4.4522394387080135,11.11890610537468,10.0,0.0,1.1189061053746805,0.0,263.6666666666667,0.0
-4.884034726042104,12.187956294669554,10.0,0.0,2.1879562946695543,0.0,264.67117753343445,0.0
-4.523802239727056,12.023802239727056,10.0,0.0,2.023802239727056,0.0,275.17145566821534,0.0
-2.6014806527435965,10.297559084116145,10.0,0.0,0.29755908411614485,0.0,288.82339597512805,0.0
-2.20500707976959,8.773634530749982,10.0,1.2263654692500179,0.0,0.0,257.2254901960784,0.0
-2.376969628386446,9.533832373484486,10.0,0.4661676265155137,0.0,0.0,257.66470588235296,0.0
-2.794523326989431,10.588640974048253,10.0,0.0,0.5886409740482534,0.0,271.9983427959703,0.0
4.744536020879346,1.4809541751990851,1.4809541751990851,0.0,0.0,0.0,221.74674971344444,0.0
-5.12410378224377,10.908417507733967,10.0,0.0,0.9084175077339669,0.0,210.07310121179648,0.0
-5.430935789589875,11.705445593511444,10.0,0.0,1.7054455935114436,0.0,223.84463282539969,0.0
-5.7476984066948065,12.218286641988925,10.0,0.0,2.218286641988925,0.0,231.9272778978045,0.0
-5.608479164477567,11.686910537026586,10.0,0.0,1.686910537026586,0.0,222.6181193596625,0.0
-5.022152854739714,8.943721482190693,10.0,1.0562785178093073,0.0,0.0,163.08235294117642,0.0
-5.376448397489918,9.052918985725212,10.0,0.9470810142747883,0.0,0.0,154.6426470588235,0.0
-7.758349416111135,10.797565102385644,10.0,0.0,0.7975651023856436,0.0,131.09670359132667,0.0
-3.2347543497709585,6.028871996829782,10.0,3.971128003170218,0.0,0.0,110.02647058823527,0.0
-7.284398802386027,10.470673312189948,10.0,0.0,0.47067331218994823,0.0,119.99264705882354,0.0
-7.106093221230527,11.86099518201484,10.0,0.0,1.8609951820148396,0.0,187.77598039215684,0.0
-9.834816453750179,14.246581159632532,10.0,0.0,4.246581159632532,0.0,162.27012206651034,0.0
-6.199334024458603,10.905216377399778,10.0,0.0,0.9052163773997783,0.0,185.95999134445017,0.0
-5.060821910994676,9.61964544040644,10.0,0.38035455959355957,0.0,0.0,187.24117647058824,0.0
-4.189951029646643,9.04289220611723,10.0,0.9571077938827699,0.0,0.0,200.3676470588235,0.0
-4.148591029813965,9.736826323931613,10.0,0.26317367606838715,0.0,0.0,223.75,0.0
-4.765620934137144,9.520522894921456,10.0,0.47947710507854424,0.0,0.0,203.66862745098032,0.0
-3.8245054752028054,9.706858416379276,10.0,0.2931415836207236,0.0,0.0,235.3058823529412,0.0
-6.122582199020722,11.808856708824642,10.0,0.0,1.8088567088246421,0.0,220.921760134789,0.0
-5.750956349316686,9.329387721865706,10.0,0.6706122781342945,0.0,0.0,171.48970588235295,0.0
-8.802110886963165,10.909954024218067,10.0,0.0,0.9099540242180666,0.0,121.54589757410928,0.0
-7.520685788095947,9.334411278292025,10.0,0.6655887217079748,0.0,0.0,116.23529411764704,0.0
-8.12473277142529,9.987477869464504,10.0,0.01252213053549589,0.0,0.0,102.83725490196073,0.0
2.8712559313978545,-0.5673343627704046,0.0,0.5673343627704046,0.0,0.0,86.62745098039213,0.0
3.5218183247531205,0.35073069485472264,0.35073069485472264,0.0,0.0,0.0,177.83596353903536,0.0
5.917720608269029,2.0724754701623436,2.0724754701623436,0.0,0.0,0.0,351.4982455809377,0.0
-4.159682118487759,12.198897804762268,10.0,0.0,2.198897804762268,0.0,214.51615133016614,0.0
-3.2961548851015285,11.531449002748587,10.0,0.0,1.5314490027485874,0.0,237.73004207076775,0.0
-3.6893776729983943,11.532514927900355,10.0,0.0,1.5325149279003547,0.0,238.77311393555715,0.0
-6.341822597885214,10.851626519453841,0.0,0.0,10.851626519453841,0.0,191.08039215686279,0.0
-4.7957347488398545,8.717303376290834,10.0,1.2826966237091657,0.0,0.0,151.10784313725492,0.0
